name,id,parent_id,parent_name
Electrocardiogram delta waves abnormal,ilMjkYcQZOH,-J29KRtYlG4,ECG investigations
Electrocardiogram J wave abnormal,N9Tb0f2P3T7,-J29KRtYlG4,ECG investigations
Electrocardiogram low voltage,mUJZT1706i8,-J29KRtYlG4,ECG investigations
Electrocardiogram normal,TkuvMIMyXpB,-J29KRtYlG4,ECG investigations
Electrocardiogram P wave abnormal,TNSBgnbNpQ-,-J29KRtYlG4,ECG investigations
Electrocardiogram P wave biphasic,WLT7gdwYM35,-J29KRtYlG4,ECG investigations
Electrocardiogram PR interval,Xx-qMHZIXhB,-J29KRtYlG4,ECG investigations
Electrocardiogram PR prolongation,-8e_Nwhltj4,-J29KRtYlG4,ECG investigations
Electrocardiogram PR segment depression,FIRlU5A19k8,-J29KRtYlG4,ECG investigations
Electrocardiogram PR shortened,y0ZOm-NyvJ8,-J29KRtYlG4,ECG investigations
Electrocardiogram Q wave abnormal,Ul88xIXixa5,-J29KRtYlG4,ECG investigations
Electrocardiogram Q waves normal,ISMJWB28MgE,-J29KRtYlG4,ECG investigations
Electrocardiogram QRS complex,2Hb-ytGhxAG,-J29KRtYlG4,ECG investigations
Electrocardiogram QRS complex abnormal,yeZrH6lxXj5,-J29KRtYlG4,ECG investigations
Electrocardiogram QRS complex prolonged,-BVtOx4Y1E5,-J29KRtYlG4,ECG investigations
Electrocardiogram QRS complex shortened,atTd9k1sK8E,-J29KRtYlG4,ECG investigations
Electrocardiogram QT interval,WTwerszoix-,-J29KRtYlG4,ECG investigations
Electrocardiogram QT interval abnormal,Szrr91UufNE,-J29KRtYlG4,ECG investigations
Electrocardiogram QT interval normal,RGugUIWje15,-J29KRtYlG4,ECG investigations
Electrocardiogram QT prolonged,XmLcMEcYvND,-J29KRtYlG4,ECG investigations
Electrocardiogram QT shortened,zRKM73YsEF_,-J29KRtYlG4,ECG investigations
Electrocardiogram R on T phenomenon,abR34WdRcoF,-J29KRtYlG4,ECG investigations
Electrocardiogram repolarisation abnormality,Sn_lHB0Jah8,-J29KRtYlG4,ECG investigations
Electrocardiogram RR interval,Zpn9jiTCHoA,-J29KRtYlG4,ECG investigations
Electrocardiogram RR interval abnormal,P4OhUupkOn4,-J29KRtYlG4,ECG investigations
Electrocardiogram RR interval prolonged,hF5s3Jppx39,-J29KRtYlG4,ECG investigations
Electrocardiogram RR interval shortened,9w3cm9l9Gv5,-J29KRtYlG4,ECG investigations
Electrocardiogram ST segment,g9inNSM_el9,-J29KRtYlG4,ECG investigations
Electrocardiogram ST segment abnormal,IjMF0SsPDE_,-J29KRtYlG4,ECG investigations
Electrocardiogram ST segment depression,GYU-O4tqzLG,-J29KRtYlG4,ECG investigations
Electrocardiogram ST segment elevation,9cjMtw2eYaB,-J29KRtYlG4,ECG investigations
Electrocardiogram ST-T change,cdi9InUCjbA,-J29KRtYlG4,ECG investigations
Electrocardiogram ST-T segment abnormal,B8Do0QswP9G,-J29KRtYlG4,ECG investigations
Electrocardiogram ST-T segment depression,_-SLBYyJ-M4,-J29KRtYlG4,ECG investigations
Electrocardiogram ST-T segment elevation,E9EhPz09stC,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave abnormal,Xt7vnsJhK56,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave alternans,fSSJLZUWHxA,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave amplitude decreased,aMO_vkAb8z-,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave amplitude increased,WL5zO9oDF3H,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave biphasic,ar8poiestfG,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave inversion,kScvBo9tnfA,-J29KRtYlG4,ECG investigations
Electrocardiogram T wave peaked,N7rFvSvScAE,-J29KRtYlG4,ECG investigations
Electrocardiogram U wave inversion,j7JerYjU0d_,-J29KRtYlG4,ECG investigations
Electrocardiogram U wave present,Lxu7lVV5FDD,-J29KRtYlG4,ECG investigations
Electrocardiogram U-wave abnormality,jGo6JJ4xII4,-J29KRtYlG4,ECG investigations
Electrocochleogram abnormal,uQEfZKh6ZNE,jnugPc4hpAH,Auditory and vestibular diagnostic procedures
Electrocorticogram,U2FBnrf9wvB,bCGjKD0dGvG,Skull and brain therapeutic procedures
Electrocution,qMK-3ZXb_TE,5EhK3Nk7R56,Death and sudden death
Electroencephalogram,oYxt6NGQ1aC,1PaLNhp_ezG,Neurologic diagnostic procedures
Electroencephalogram abnormal,uUNzayD0qcC,1PaLNhp_ezG,Neurologic diagnostic procedures
Electrolyte depletion,mf8Q_YYh3xC,jRtO1tOD9j8,Electrolyte imbalance NEC
Electrolyte imbalance,C6OZDxnVei5,jRtO1tOD9j8,Electrolyte imbalance NEC
Electromyogram abnormal,s050anKjTn_,1PaLNhp_ezG,Neurologic diagnostic procedures
Electroneurography,WVw851Lqw4A,1PaLNhp_ezG,Neurologic diagnostic procedures
Electroneuromyography,RIBVFZIT01_,1PaLNhp_ezG,Neurologic diagnostic procedures
Electrooculogram abnormal,1DH8NWl79Z8,LdrmhDfgcy8,Ophthalmic function diagnostic procedures
Electrophoresis abnormal,hKM04epMBQA,xIlNAsI_ElG,Protein analyses NEC
Electrophoresis protein abnormal,kErnSxm8DO7,xIlNAsI_ElG,Protein analyses NEC
Elliptocytosis,gd7U1sx_v9B,MTDLposyJBH,Red blood cell abnormal findings NEC
Embolia cutis medicamentosa,NADteoqFptA,RUIq18eNZ-C,Injection site reactions
Embolic cerebral infarction,cCbGDE0Eve6,f9Ui6igMfk6,Central nervous system haemorrhages and cerebrovascular accidents
Embolic pneumonia,JMEu63hDFl-,lZWYeLyvxi8,Lower respiratory tract and lung infections
Embolic stroke,x5PW8Yf9Bz8,f9Ui6igMfk6,Central nervous system haemorrhages and cerebrovascular accidents
Embolism,BcVn3QCW3cC,0NC9fETp0FB,Non-site specific embolism and thrombosis
Embolism arterial,_7azA8IhV-F,0NC9fETp0FB,Non-site specific embolism and thrombosis
Embolism venous,VFhTM9WD2d8,0NC9fETp0FB,Non-site specific embolism and thrombosis
Embryo-foetal toxicity,HRv0BGVdPkB,Lq1wD6QxlT7,Congenital disorders NEC
Emergency care examination,wmRgCSqyv9E,IfS42vTnVl-,Physical examination procedures and organ system status
Emotional disorder,b4BXQdGqunA,6JOR-Z8mN4A,Emotional and mood disturbances NEC
Emotional disorder of childhood,20K3K4PDyqE,o875RsUqioD,"Infancy, childhood and adolescence psychiatric disorders NEC"
Emotional distress,UCW78T3daQ7,6JOR-Z8mN4A,Emotional and mood disturbances NEC
Emotional poverty,mo2zQMK4xXG,6JOR-Z8mN4A,Emotional and mood disturbances NEC
Emphysema,92mSmqtw17B,BM4-NxGBK5_,Parenchymal lung disorders NEC
Emphysematous cholecystitis,oCFRpnQ2Be5,EZOlFm7rhaF,Hepatobiliary and spleen infections
Emphysematous cystitis,mZ3-nTc8fhD,BXFYlLEVUhE,Urinary tract infections
Empty sella syndrome,R0s5aVvWof-,Vks8sponCtH,Hypothalamic and pituitary disorders NEC
Empyema,CDFhLIzJ9_A,n4U4r2K2QZB,Infections NEC
Enamel anomaly,Vac2hUqw4O-,bo_ikoeAri7,Dental surface disorders
Enanthema,GqVA6ydXj-9,allTk43udnF,Mucosal findings abnormal
Encapsulating peritoneal sclerosis,kKpf-ZaR8rB,95r91bQJLPF,Peritoneal and retroperitoneal fibrosis and adhesions
Encephalitis,j2da2m-3_36,t8QQjLbeNbC,Central nervous system and spinal infections
Encephalitis autoimmune,LSMMO1ilA4F,fcEEExYOG-7,Encephalitis NEC
Encephalitis bacterial,IEL3P-_hrW4,H5-B6EgjpS6,Bacterial infections NEC
Encephalitis brain stem,AXkUJ3HKXY9,t8QQjLbeNbC,Central nervous system and spinal infections
Encephalitis cytomegalovirus,uToYHr_YOpD,NvBjdvxy3tD,Cytomegaloviral infections
Encephalitis enteroviral,Nqm7IDJgQI_,QQTCe1f9YfE,Enteroviral infections NEC
Encephalitis fungal,gd-WXxt1qY6,zFG-KSMlu5B,Fungal infections NEC
Encephalitis haemorrhagic,zCUFhbcbFvA,fcEEExYOG-7,Encephalitis NEC
Encephalitis herpes,jY1uLJREqi-,Ghay9M_B5a9,Herpes viral infections
Encephalitis meningococcal,3VuhyrFkB44,zRQcbtOtMqB,Neisseria infections
Encephalitis post immunisation,SvXXbmkp4SA,fcEEExYOG-7,Encephalitis NEC
Encephalitis post varicella,WG4tz14ug3_,fcEEExYOG-7,Encephalitis NEC
Encephalitis toxic,Aa9JhZufbI6,fcEEExYOG-7,Encephalitis NEC
Encephalitis viral,7vlE1uUY1oB,Ha_3KAGVd6_,Viral infections NEC
Encephalocele,UT0SHdi6ph9,NMPgGbfKj8A,Central nervous system disorders congenital NEC
Encephalomalacia,J42YLIAIs9E,ByDm1OLRBBB,Structural brain disorders NEC
Encephalomyelitis,HhdXUSfDxz6,t8QQjLbeNbC,Central nervous system and spinal infections
Encephalopathy,nKscDHLq9W4,BFvGvbaoqKA,Encephalopathies NEC
Encephalopathy neonatal,j5w2-7ubl47,BFvGvbaoqKA,Encephalopathies NEC
Enchondromatosis,uiXQSIWnQ7E,PWE4TbqK6oA,Cartilage neoplasms benign
Encopresis,WZ3n04CCXm-,AEuqfY67yfC,Psychiatric elimination disorders
End stage renal disease,a0VkCgSSrZF,CtFoMNkaGiB,Renal failure and impairment
End-tidal CO2 decreased,_sI9m4sILoE,uboJBLydxG9,Respiratory and pulmonary function diagnostic procedures
End-tidal CO2 increased,7TsxvBs08eF,uboJBLydxG9,Respiratory and pulmonary function diagnostic procedures
Endocardial disease,-0NYxsBfzx_,1_XVfhk8vFF,Endocardial disorders NEC
Endocardial fibrosis,tGx7M4O2wVC,1_XVfhk8vFF,Endocardial disorders NEC
Endocarditis,A9Z7VfyMbD5,AuUA3bn4YjF,Cardiac infections
Endocarditis bacterial,-s3p_n_9J-6,H5-B6EgjpS6,Bacterial infections NEC
Endocarditis enterococcal,i66vZ8loPS7,UumXF7NOJR6,Enterococcal infections
Endocarditis fibroplastica,Ysk7BQ1DO6D,VE_t9YS0iPE,Endocarditis NEC
Endocarditis noninfective,byfjOyoEPhC,VE_t9YS0iPE,Endocarditis NEC
Endocarditis rheumatic,1ZmFfggvHf4,Jv1rB-7OEWD,Endocardial bacterial infections
Endocarditis staphylococcal,i7jKzQtAoR4,BIa8bYUL3i8,Staphylococcal infections
Endocrine disorder,YOvkfQmqyWF,OOy3ET7iD79,Endocrine disorders NEC
Endocrine neoplasm,R5BpM3OOuW5,ghNrDKPmK08,Endocrine neoplasms malignant and unspecified NEC
Endocrine neoplasm malignant,gGonq5mGBw-,ghNrDKPmK08,Endocrine neoplasms malignant and unspecified NEC
Endocrine ophthalmopathy,fxSz22wkSjG,ppgpQKZ-PtE,"Structural change, deposit and degeneration of eye NEC"
Endocrine pancreatic disorder,C5gxoMCxRj8,OOy3ET7iD79,Endocrine disorders NEC
Endocrine test abnormal,a11bZiRshAC,K3Hn4J8D6I-,Endocrine analyses and imaging NEC
Endocrine toxicity,PFnE_CWmQTD,OOy3ET7iD79,Endocrine disorders NEC
Endodontic procedure,SivpE9hms1-,506PLU4naX8,Dental and gingival therapeutic procedures
Endolymphatic hydrops,xsQ42p58OEH,SnEuYfIDr0G,Inner ear disorders NEC
Endometrial ablation,H4dRjCSQ0G4,O_BhNttJEj4,Uterine therapeutic procedures
Endometrial adenocarcinoma,XJWMaOS2uLC,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial adenoma,ofGqniv2z9E,qAZ5y0o4etC,Uterine neoplasms benign
Endometrial atrophy,OQ1kEgM1rlA,28jKpH0jgLA,Uterine disorders NEC
Endometrial cancer,LP9euIeBBh6,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial cancer stage 0,ZpA6IAk4Rr7,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial cancer stage I,SufbQzAOdNH,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial cancer stage II,3sWRT3MZCO7,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial disorder,T9cSRZ5Nps4,28jKpH0jgLA,Uterine disorders NEC
Endometrial dysplasia,BaTmDoWsWg5,28jKpH0jgLA,Uterine disorders NEC
Endometrial hyperplasia,PzfdX9p3rKF,28jKpH0jgLA,Uterine disorders NEC
Endometrial hyperplasia with cellular atypia,f-VvCvAA6nA,28jKpH0jgLA,Uterine disorders NEC
Endometrial hypertrophy,ZmuSw-MiCs_,28jKpH0jgLA,Uterine disorders NEC
Endometrial hypoplasia,p_ue-VEfti_,28jKpH0jgLA,Uterine disorders NEC
Endometrial metaplasia,-fwMaE_9H69,28jKpH0jgLA,Uterine disorders NEC
Endometrial neoplasm,XtVmIzW7TV6,btGdEEMGED-,Female reproductive neoplasms unspecified malignancy
Endometrial sarcoma,ZICThQw2947,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial stromal sarcoma,z35DBFlJ8GA,uwngW96dPY7,Endometrial neoplasms malignant
Endometrial thickening,vEEfAf06-d7,28jKpH0jgLA,Uterine disorders NEC
Endometriosis,AvzpoKHQvAE,28jKpH0jgLA,Uterine disorders NEC
Endometriosis male,z7nPgBv9Oq6,su08gNAErq_,Reproductive tract disorders NEC (excl neoplasms)
Endometritis,xCgV_dpv1L_,3h7MoaxGSIC,Female reproductive tract infections
Endometritis bacterial,E5KYzkrUjgH,H5-B6EgjpS6,Bacterial infections NEC
Endophthalmitis,XhuX5qTxiH9,DQG8W27BP87,Eye and eyelid infections
Endosalpingiosis,Fe95JCBTAUC,HVxWvVAIvz8,Ovarian and fallopian tube disorders NEC
Endoscopic retrograde cholangiopancreatography abnormal,e1gubOpINd_,tDQyBBzqVmC,Hepatobiliary imaging procedures
Endoscopy abnormal,VAw2dFfbNTB,6g0NwuciGN8,Imaging procedures NEC
Endoscopy gastrointestinal abnormal,PpUXGIwnVM7,p-2jKUQbYrE,Gastrointestinal and abdominal imaging procedures
Endoscopy small intestine abnormal,eyJqKKKmSJE,p-2jKUQbYrE,Gastrointestinal and abdominal imaging procedures
Endoscopy upper gastrointestinal tract,lPnvg3QFVOF,p-2jKUQbYrE,Gastrointestinal and abdominal imaging procedures
Endothelial dysfunction,Yx9magFngw-,QIaaz8aAk84,Non-site specific vascular disorders NEC
Endothelin abnormal,TV7VDOWI_s_,iRFwVk14sg7,Vascular tests NEC (incl blood pressure)
Endothelin decreased,jTHtposnvV4,iRFwVk14sg7,Vascular tests NEC (incl blood pressure)
Endothelin increased,fqtKjrfPw8E,iRFwVk14sg7,Vascular tests NEC (incl blood pressure)
Endothelium-derived relaxing factor,ehE8LxFqSPH,iRFwVk14sg7,Vascular tests NEC (incl blood pressure)
Endotoxaemia,zOBJsB88jvA,Uhy7h3kIm6D,"Sepsis, bacteraemia, viraemia and fungaemia NEC"
Endotoxic shock,2Wwb2hZFjU5,Uhy7h3kIm6D,"Sepsis, bacteraemia, viraemia and fungaemia NEC"
Endotracheal intubation,x24Zv0IDBq6,LkjDvxJWkyG,Tracheal therapeutic procedures
Endotracheal intubation complication,2YwtrvcAFbA,uTfsBZYip39,Respiratory tract and thoracic cavity procedural complications
Energy increased,M7DBizQ35s6,dfRTDn_xmrF,General signs and symptoms NEC
Engraft failure,J_t9l-xE66A,LH-br1nkj9B,Transplantation complications
Engraftment syndrome,jsspp6te7EG,E5QePjq0DQ7,Immune and associated conditions NEC
Enhanced respiratory disease,nXJz8m1ubYH,E5QePjq0DQ7,Immune and associated conditions NEC
Enlarged clitoris,ZXcJgnMP2t4,tFtpf6IyLaB,Vulvovaginal signs and symptoms
Enlarged foetal cisterna magna,-osoggdGbCB,ByDm1OLRBBB,Structural brain disorders NEC
Enlarged uvula,-PQWG7ITA1_,cIu1j_3FlC-,Oral soft tissue disorders NEC
Enophthalmos,kJKfiqyXA6E,ppgpQKZ-PtE,"Structural change, deposit and degeneration of eye NEC"
Enteric neuropathy,BpqDdqf7y9G,vRcjwOzu9O-,Gastrointestinal atonic and hypomotility disorders NEC
Enteritis,acBz0W35kRE,wcE_Oj9XYJ-,Gastrointestinal inflammatory disorders NEC
Enteritis infectious,N-ZMq3m0Ji7,68n-k3PXXo9,Abdominal and gastrointestinal infections
Enteritis necroticans,ZIfx9Vdzcm-,EwGx5xXJDmA,Clostridia infections
Enterobacter bacteraemia,7s1x5I2VdAD,afDJW-xSPZF,Enterobacter infections
Enterobacter infection,sadIpOXG295,afDJW-xSPZF,Enterobacter infections
Enterobacter pneumonia,p8QwXhZSey-,afDJW-xSPZF,Enterobacter infections
Enterobacter sepsis,yTOl0p5m1U6,afDJW-xSPZF,Enterobacter infections
Enterobiasis,7ArOa2DXrh6,8nJg3kktYLC,Nematode infections
Enterocele,stXHYvPxtUD,FhKe2RGtwY7,Abdominal hernias NEC
Enterochromaffin cell hyperplasia,2gX6j9efCn_,XXFbVgUpBR9,Gastrointestinal mucosal dystrophies and secretion disorders
Enterococcal bacteraemia,7WyCEUvlWxC,UumXF7NOJR6,Enterococcal infections
Enterococcal infection,sQi1OoT6_V6,UumXF7NOJR6,Enterococcal infections
Enterococcal sepsis,mp2JnWRQmC_,UumXF7NOJR6,Enterococcal infections
Enterococcus test positive,-D-d8tNCXKC,NJQtov3QUZ5,Bacteria identification and serology (excl mycobacteria)
Enterocolitis,LSVO4RvrANC,wcE_Oj9XYJ-,Gastrointestinal inflammatory disorders NEC
Enterocolitis bacterial,ZXVcPAroxx5,H5-B6EgjpS6,Bacterial infections NEC
Enterocolitis haemorrhagic,XDyfJkNvAUE,a22l3MvCgK8,Colitis (excl infective)
Enterocolitis infectious,cbU8yIx8Wc-,68n-k3PXXo9,Abdominal and gastrointestinal infections
Enterocolitis viral,MPFwftK9go4,Ha_3KAGVd6_,Viral infections NEC
Enterocutaneous fistula,1fEhqN_MTp9,Yz7m8C8Yr18,Gastrointestinal fistulae
Enteropathy-associated T-cell lymphoma,wbpWV9efbQH,dcX3VNm56L8,Intestinal T-cell lymphomas
Enterovesical fistula,j4HpEPTjqD-,Yz7m8C8Yr18,Gastrointestinal fistulae
Enterovirus infection,mzn2hehCcx4,QQTCe1f9YfE,Enteroviral infections NEC
Enterovirus myocarditis,7XUj7NQDpK5,QQTCe1f9YfE,Enteroviral infections NEC
Enterovirus test positive,11wEsUE-QWE,r9xIHENzxW7,Virus identification and serology
Enthesopathy,oWtRLTPak_A,RZ8s7Y_VJ37,Tendon disorders
Enthesophyte,GB2xthmC_EB,RZ8s7Y_VJ37,Tendon disorders
Entropion,HiIG1ma-p29,EYKz1QniXV_,"Lid, lash and lacrimal structural disorders"
Enuresis,Fl7OfebdLwC,AEuqfY67yfC,Psychiatric elimination disorders
Enzyme abnormality,-ytCnrLy5N7,RtQTIVvwTkB,Metabolic disorders NEC
Enzyme activity abnormal,kKzt2j1grYE,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme activity decreased,WxpyUTb0V76,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme activity increased,SYJsmlU6K3_,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme induction,0w7qym_TdxF,8b3OltwgWk_,Therapeutic and nontherapeutic responses
Enzyme inhibition,-CP0BFKHw5B,8b3OltwgWk_,Therapeutic and nontherapeutic responses
Enzyme level abnormal,FR24smJIzbG,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme level decreased,1LtqpGKh1_7,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme level increased,xyMk7YDnq7A,knLsZOLd9eF,Tissue enzyme analyses NEC
Enzyme level test,vn1vXj4rUj6,knLsZOLd9eF,Tissue enzyme analyses NEC
Eosinopenia,QuN0saWE3lE,DVeqBC12ICC,Leukopenias NEC
Eosinophil count,ZH1XHmu1VqA,nxfHadmvmkE,White blood cell analyses
Eosinophil count abnormal,hQ76A9SJKF-,nxfHadmvmkE,White blood cell analyses
Eosinophil count decreased,fRiuSm1InyA,nxfHadmvmkE,White blood cell analyses
Eosinophil count increased,bI_lDpyoysC,nxfHadmvmkE,White blood cell analyses
Eosinophil morphology abnormal,2kOQMx7vvaH,nxfHadmvmkE,White blood cell analyses
Eosinophil percentage abnormal,4B-cDot4tYG,nxfHadmvmkE,White blood cell analyses
Eosinophil percentage decreased,I3QPy9F0yC8,nxfHadmvmkE,White blood cell analyses
Eosinophil percentage increased,EutGjADU-89,nxfHadmvmkE,White blood cell analyses
Eosinophilia,tTgbyZ4acE4,IzsSRFS-VzF,Eosinophilic disorders
Eosinophilia myalgia syndrome,2KiKnWLrQE4,IzsSRFS-VzF,Eosinophilic disorders
Eosinophilic cellulitis,FnaQQqhdRA5,aXW4lZh0T1G,Skin and subcutaneous conditions NEC
Eosinophilic colitis,olflLzyG_x6,a22l3MvCgK8,Colitis (excl infective)
Eosinophilic cystitis,-X25stYA_oH,xikvAbGio0E,Bladder infections and inflammations
Eosinophilic fasciitis,oMABubVzl9H,YAYz_FMIE_5,Connective tissue disorders NEC
Eosinophilic granulomatosis with polyangiitis,Vyf4CFouuS6,Wvt0BzgrE3F,Vasculitides
Eosinophilic hepatitis,6nm1Cq8Xf_7,iz_iUNZTjG9,Hepatocellular damage and hepatitis NEC
Eosinophilic myocarditis,0qZalYTOKSH,ZLHSKvrQGlH,Noninfectious myocarditis
Eosinophilic oesophagitis,M8rrh_eA_gH,A0kKYVIIE5G,Oesophagitis (excl infective)
Eosinophilic pleural effusion,YmE861l3wl8,TnTJWj7PdP_,Pneumothorax and pleural effusions NEC
Eosinophilic pneumonia,p5o5NDMtDK8,8ii9W10Al38,Lower respiratory tract inflammatory and immunologic conditions
Eosinophilic pneumonia acute,lb9aGrEy2A5,8ii9W10Al38,Lower respiratory tract inflammatory and immunologic conditions
Eosinophilic pneumonia chronic,jKwVVsp9__7,8ii9W10Al38,Lower respiratory tract inflammatory and immunologic conditions
Eosinophilic pustular folliculitis,0KAm-zCxL54,SCOON9IHEK7,Dermal and epidermal conditions NEC
Eosinophilic pustulosis,XOfjI96I2k-,plpoNM8D8G4,Pustular conditions
Eosinophils urine present,D-E9x2i-Bl-,xX_KoE1ocxH,Urinalysis NEC
Ependymoma malignant,EWpcbu0HH6D,ZPAg9lcbrIB,Glial tumours malignant
Ephelides,mM7dqOBSJiG,cnK3bnpFsl7,Hyperpigmentation disorders
Epicondylitis,NE1BBT2EzsD,STbUy_k4tgB,"Muscle, tendon and ligament injuries"
Epidemic pleurodynia,o6XVBSgWl4B,R_kv_2YGPiD,Coxsackie viral infections
Epidermal naevus,X4K32sFnQhD,7pgv1FAqM8-,Skin and subcutaneous tissue disorders congenital NEC
Epidermal necrosis,c1AlTbM03l-,SCOON9IHEK7,Dermal and epidermal conditions NEC
Epidermodysplasia verruciformis,SLH0rmUC8oE,sGIYsgxUtlE,Papilloma viral infections
Epidermolysis,jwa-dmoegE_,rtI4LZBnmD7,Bullous conditions
Epidermolysis bullosa,ZmuWRnpjuoA,7pgv1FAqM8-,Skin and subcutaneous tissue disorders congenital NEC
Epididymal cancer,HzB0LlVBd8H,K_EhRgAeqB_,Reproductive neoplasms male malignant NEC
Epididymal cyst,EC4yInWnpJ8,YC7OWuml5EH,Testicular and epididymal neoplasms
Epididymal disorder,oBHtT7Mw_4E,lauJ7wfhIxB,Testicular and epididymal disorders NEC
Epididymal enlargement,ulm5vyftR86,lauJ7wfhIxB,Testicular and epididymal disorders NEC
Epididymal tenderness,9gj00CBC6EE,lauJ7wfhIxB,Testicular and epididymal disorders NEC
Epididymitis,H-lTuOTlV0_,4li-4c2_3bA,Male reproductive tract infections
Epidural haemorrhage,RgqhMaka63H,XBqsHS6gA0E,Cerebral injuries NEC
Epidural lipomatosis,a4Js5NaHN4B,BzWAqx-z0U6,Spinal cord and nerve root disorders NEC
Epigastric discomfort,x9J-kyiNSlC,JyfT5GT-Ni_,Dyspeptic signs and symptoms
Epiglottic cancer,0U9jPDv8jtF,9sT59DD4vhH,Laryngeal neoplasms malignant
Epiglottic oedema,2OVpV00pKNA,Uf3AnzAb1tB,"Laryngeal spasm, oedema and obstruction"
Epiglottis ulcer,exPfJKxD3t7,0DYPFK-E4e-,Laryngeal and adjacent sites disorders NEC (excl infections and neoplasms)
Epiglottitis,Tuh4MVZx886,blZ6SjgGf25,Upper respiratory tract infections
Epilepsy,EnXzj2UQtS5,KEQ8kjt9L4G,Seizures and seizure disorders NEC
Epileptic aura,VaCLwuL9FdD,KEQ8kjt9L4G,Seizures and seizure disorders NEC
Epileptic encephalopathy,lvX5aiFn8dC,KEQ8kjt9L4G,Seizures and seizure disorders NEC
Epileptic psychosis,9Ha8O_-Aw29,YvasK0FJ5qG,Psychotic disorder NEC
Epinephrine decreased,8hlMiOPZQeB,eqq8_OW0xUC,Adrenal medulla tests
Epinephrine increased,4A4SKtQKKQ6,eqq8_OW0xUC,Adrenal medulla tests
Epiphyseal disorder,3o7Og8C5ltH,aQaGhqmI8GA,Epiphyseal disorders
Epiphyseal fracture,SwZCA851K_7,xSo1VNnloB_,Limb fractures and dislocations
Epiphyseal injury,32pk5fE60_6,rszk9uC0bTB,Bone and joint injuries NEC
Epiphyses delayed fusion,lXYpsh0zB28,aQaGhqmI8GA,Epiphyseal disorders
Epiphyses premature fusion,cjkPynMKqKH,aQaGhqmI8GA,Epiphyseal disorders
Epiphysiolysis,bT59b1WVSyD,aQaGhqmI8GA,Epiphyseal disorders
Epiploic appendagitis,zdD09CVRpk4,wcE_Oj9XYJ-,Gastrointestinal inflammatory disorders NEC
Epiretinal membrane,j9Xi5Y4dOUD,AiD5FsxKd76,"Retinal structural change, deposit and degeneration"
Episcleral hyperaemia,1_7B3EBDfe9,xAHbuvbN7W7,"Scleral infections, irritations and inflammations"
Episcleritis,KI5tqJC7UG4,xAHbuvbN7W7,"Scleral infections, irritations and inflammations"
Epispadias,-m1gygtbfd_,CrUhU9Lj1F6,Male reproductive tract disorders congenital
Epistaxis,MPAsSLQh6O7,vZlwcSDFgK4,Nasal disorders NEC
Epithelioid sarcoma,wepMZgLjC2B,LjpdKtELGyC,Epithelioid sarcomas
Epithelitis,x2OFM1sSC3B,mFsXy8zU8vC,Inflammations
Epstein-Barr viraemia,6c3bSNF2cND,LCVOrCAwIGH,Epstein-Barr viral infections
Epstein-Barr virus antibody positive,yaHHyjzWy6A,r9xIHENzxW7,Virus identification and serology
Epstein-Barr virus associated lymphoma,XP2eWYshBZ-,gEwpP4YmW65,B-cell lymphomas NEC
Epstein-Barr virus associated lymphoproliferative disorder,xskTlYg1McA,YHtyVzFU4MD,Lymphoproliferative disorders NEC (excl leukaemias and lymphomas)
Epstein-Barr virus infection,GQ9aazX6bZ8,LCVOrCAwIGH,Epstein-Barr viral infections
Epstein-Barr virus infection reactivation,j-7-kMR7Vj7,LCVOrCAwIGH,Epstein-Barr viral infections
Epstein-Barr virus test positive,kfhWHSwjgt9,r9xIHENzxW7,Virus identification and serology
Erectile dysfunction,ke6BF5PY5OC,6H0Y5QE3O74,Erection and ejaculation conditions and disorders
Erection increased,SBde3nLBFcC,6H0Y5QE3O74,Erection and ejaculation conditions and disorders
Ergot poisoning,tuqeDZK5Kc8,jQaDCrDT-yB,Poisoning and toxicity
Erosive duodenitis,cVthBwsuWAA,A6S_Qo8IZiC,Duodenal ulcers and perforation
Erosive oesophagitis,hRahgNuPGxE,c-UPRpylMp7,Oesophageal ulcers and perforation
Eructation,MDxOOpDbZB7,JyfT5GT-Ni_,Dyspeptic signs and symptoms
Erysipelas,YoeeEGuMP5-,KSBVrGfIcmD,Streptococcal infections
Erysipeloid,0aVjOL3H_--,mURQmENQ_CH,Skin structures and soft tissue infections
Erythema,56FpxfzFdSD,Zy81DDDCcoE,Erythemas
Erythema annulare,-pJYCu5gQA4,-7yL9xygyN7,Papulosquamous conditions
