name,id,parent_id,parent_name
Hydrocodone Bitartrate; Chlorpheniramine Maleate,KN5n_2OX4EG,BdgB63BvsxA,"Antihistamines, H1"
Hydrocodone Bitartrate; Ibuprofen,F2tT5KotSX7,njguYzQopJG,"Analgesics, narcotic"
Hydrocodone Bitartrate; Phenylephrine Hydrochloride; Pyrilamine Maleate,6PraRMKGTe4,BdgB63BvsxA,"Antihistamines, H1"
Hydrocodone Bitartrate; Phenylpropanolamine Hydrochloride,gDk5YWqO7R7,DEJK5xl7RB_,Antitussives
Hydrocodone Bitartrate; Potassium Guaiacolsulfonate,MUx0D5yFfeB,DEJK5xl7RB_,Antitussives
Hydrocodone; Pseudoephedrine,zhgGqBLsbvG,DEJK5xl7RB_,Antitussives
Hydrocortamate Hydrochloride,JUM7Ez3b0R_,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone,WBmLpHmhUlH,xv19QVduF1_,"Corticosteroids, systemic"
Hydrocortisone aceponate,9avVfi0CXd7,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone Acetate,3CTbUf1V0nA,xv19QVduF1_,"Corticosteroids, systemic"
Hydrocortisone Acetate; Hydroxypropyl Methylcellulose; Neomycin Sulfate; Polymyxin B Sulfate,0Cw5Xz3g4ME,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Hydrocortisone Acetate; Neomycin Palmitate; Trypsin-Chymotrypsin Concentrate,e3HVdBvzEEF,oW0DZMGTAWB,"Antibiotics, aminoglycosides"
Hydrocortisone Acetate; Neomycin Sulfate,D56ONDc5ZT9,ISv-VRjyQeC,"Anti-infectives, topical"
Hydrocortisone Acetate; Neomycin Sulfate; Phenylephrine Hydrochloride,OLKdSgnNgn_,tp5SZ2G5lJ6,Adrenergic agonists
Hydrocortisone Acetate; Oxytetracycline Hydrochloride,rbPLE4U1Nx6,j2AL1AQ0P55,"Anti-infectives, ophthalmic"
Hydrocortisone Acetate; Phenylephrine Hydrochloride; Tetracycline,e1yBQKfwEZF,yAa-9gotOFG,"Antibiotics, tetracyclines"
Hydrocortisone Acetate; Pramoxine Hydrochloride,2V92lD4C_MB,IalcKEgzedG,"Anesthetics, topical"
Hydrocortisone Acetate; Selenium Sulfide,QtNMYNk_468,53R3OA9N867,Antifungals
Hydrocortisone Acetate; Urea,kDDY5XbrDkD,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone Butyrate,RaAFClgfjwH,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone Cypionate,6_BlhTtkFbC,xv19QVduF1_,"Corticosteroids, systemic"
"Hydrocortisone hemisuccinate esters, NOS",mFY_MD64cZE,xv19QVduF1_,"Corticosteroids, systemic"
Hydrocortisone Probutate,lJVNw1rNfC8,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone Sodium Phosphate,nlvVwXl0vpC,xv19QVduF1_,"Corticosteroids, systemic"
Hydrocortisone Sodium Succinate,UsPttqkDKE7,xv19QVduF1_,"Corticosteroids, systemic"
Hydrocortisone Valerate,FbumG2ElJe_,I9S3cHZ2XN-,"Corticosteroids, topical"
Hydrocortisone; Hydroxyamphetamine Hydrobromide; Phenylephrine Hydrochloride,dPPoUNr9wzF,tp5SZ2G5lJ6,Adrenergic agonists
Hydrocortisone; Iodochlorhydroxyquin,nh4ui2VpJO8,yLRrQsNqfV-,Antiprotozoals
Hydrocortisone; Iodoquinol,nIDo-gZM2o9,ISv-VRjyQeC,"Anti-infectives, topical"
Hydrocortisone; Neomycin Sulfate; Phenylephrine Hydrochloride; Phenylpropanolamine Hydrochloride,NhaARtid5-9,tp5SZ2G5lJ6,Adrenergic agonists
Hydrocortisone; Neomycin Sulfate; Polymyxin B Sulfate,70HlNtf8624,j2AL1AQ0P55,"Anti-infectives, ophthalmic"
Hydrocortisone; Polymyxin B Sulfate,40zzejgHsjC,hCpojsY2e77,"Anti-infectives, otic"
Hydroflumethiazide,1-YhJLgNxX9,btOOmG_g0uF,"Diuretics, thiazide and derivatives"
Hydroflumethiazide; Potassium Chloride,FiNOCFrx7JA,btOOmG_g0uF,"Diuretics, thiazide and derivatives"
Hydroflumethiazide; Reserpine,UJH4iCVrJuG,Sir_pR2XlGF,"Antiadrenergics, peripheral"
Hydrofluoroalkane,GbqQOdRyExF,khu0n1bPF8G,Inhaler propellants
Hydrofluoroalkane 134a,Vw6eoSeXs7G,khu0n1bPF8G,Inhaler propellants
Hydrogen Peroxide,bab8QTqdPv8,aSDsqMFz0v8,Antiseptics/disinfectants
Hydromorphone Hydrochloride,CkUZxbk6Nl_,njguYzQopJG,"Analgesics, narcotic"
Hydroquinone,GcldDkHaumD,STFNKpTSw6B,Depigmenting agents
Hydroxocobalamin,kCd6dhKYNhB,SXewe47-dN8,Vitamins/minerals
Hydroxyamphetamine Hydrobromide,GTWUVzDvbT5,tp5SZ2G5lJ6,Adrenergic agonists
Hydroxyamphetamine Hydrobromide; Sulfathiazole,ykTq5ViAwP_,tp5SZ2G5lJ6,Adrenergic agonists
Hydroxyamphetamine Hydrobromide; Tropicamide,YbxsqTbL4e5,tp5SZ2G5lJ6,Adrenergic agonists
Hydroxychloroquine Sulfate,PHi0UkosV5B,yLRrQsNqfV-,Antiprotozoals
"Hydroxycoumarin derivatives, NOS",Okhw-fU0xM_,80ZVP24wKK-,Anticoagulants
Hydroxydecyl ubiquinone,KWhlnvNyRK5,kjdk9UaF3z9,Metabolics
Hydroxydione Sodium,wSfwjd07vdE,Ws268WykZhE,"Anesthetics, general"
Hydroxyprogesterone acetate,pxDpmQFeI_6,lNDqBEBQaC-,Hormones/hormone modifiers
Hydroxyprogesterone Caproate,5sClE5MATeH,lNDqBEBQaC-,Hormones/hormone modifiers
Hydroxypropyl Cellulose,K3mk7EOrH98,elNlzrEdyRB,Ocular lubricants
Hydroxypropyl Methylcellulose,aDm98-NdlfD,N8XR7zQV95H,Ophthalmics
Hydroxypropyl Methylcellulose; Neomycin Sulfate; Phenylephrine Hydrochloride; Polymyxin B Sulfate,PwjlsVbTx2D,tp5SZ2G5lJ6,Adrenergic agonists
Hydroxystilbamidine Isethionate,7ncprsC8QT-,53R3OA9N867,Antifungals
Hydroxyurea,XaySODilTA-,-rIVXZNYweC,"Antineoplastics, other"
Hydroxyzine Hydrochloride,OuT5wKrImqC,K7Tm-wOC4wH,Antiemetics/antivertigo
Hydroxyzine Hydrochloride; Pentaerythritol Tetranitrate,fJjAVJ1Xh9E,vgYQ4ZeS-zF,Nitrates
Hydroxyzine Hydrochloride; Prednisolone,coC5W7-Q4a5,BdgB63BvsxA,"Antihistamines, H1"
Hydroxyzine Pamoate,dA2Igd9FUc9,K7Tm-wOC4wH,Antiemetics/antivertigo
Hylan G-F 20,PR1_Ki1mghE,yECl0CLaM__,Hyaluronic acid derivatives
Hyoscine Butylbromide,ayx0amkEuiG,NNuXAzVcBz-,Anticholinergics
Hyoscyamine Sulfate,RcfQFrN-Wt7,NNuXAzVcBz-,Anticholinergics
Hyoscyamine Sulfate; Phenobarbital,3l9Dl0svFkA,NNuXAzVcBz-,Anticholinergics
Hyoscyamine; Methenamine Mandelate,7YCqbPSs21F,0a7IZ6ptvjB,"Anti-infectives, urinary"
"Hypertonic contrast media, NOS",vbBGhDbz5AE,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Hypertonic solution,Z9QfnVzQT6_,khu0n1bPF8G,Inhaler propellants
Hypotonic solution,H4_rC1zav48,khu0n1bPF8G,Inhaler propellants
Ibalizumab,WN3HsJGKd4_,hTR1UGDfcS6,Monoclonal antibodies
Ibandronate Sodium,tsNy5_30HFG,sX3EjbNKnbH,Bisphosphonates
Ibandronate; Zolendronate,y2pDndZrM58,sX3EjbNKnbH,Bisphosphonates
Ibandronic Acid,ZJinn3v-TiF,sX3EjbNKnbH,Bisphosphonates
Ibopamine,bxpulAZSEeE,SZBlg0cQ_WE,Antiparkinson agents
Ibrexafungerp Citrate,80hxVmsLvo-,NUHK0RTEKHG,"Antifungals, topical"
Ibritumomab Tiuxetan,aw8UlKpWsL5,6tm78WJkym7,"Antineoplastics, monoclonal antibodies"
Ibrutinib,BgTua09Em-G,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Ibufenac,rMZCCSuQnWD,PE2KQGaCdrD,Nonsteroidal anti-inflammatory drugs
Ibuprofen,CZ6iTvHtix4,ne8s9xavL9A,"Analgesics, non-narcotic"
Ibuprofen Lysine,qK0gI6BMCf4,ne8s9xavL9A,"Analgesics, non-narcotic"
Ibuprofen Potassium; Pseudoephedrine Hydrochloride,agcbNXOpOLC,PE2KQGaCdrD,Nonsteroidal anti-inflammatory drugs
Ibuprofen; Famotidine,Vg3LAztAdJC,ne8s9xavL9A,"Analgesics, non-narcotic"
Ibuprofen; Phenylephrine Hydrochloride,atvQp-_SKxF,PE2KQGaCdrD,Nonsteroidal anti-inflammatory drugs
Ibuprofen; Pseudoephedrine Hydrochloride,vMHBMNc5u_7,PE2KQGaCdrD,Nonsteroidal anti-inflammatory drugs
Ibuproxam,_CY9d6fJ2dG,PE2KQGaCdrD,Nonsteroidal anti-inflammatory drugs
Ibutilide Fumarate,0ujDLAk938F,vksQ9b86bmF,"Antiarrhythmics, class III"
Icatibant Acetate,lGAfPff3Ou8,EEBWn9fuAVB,Antibradykinines
Iclaprim,irTO-P92xdF,-Zsgd4Ra0p8,"Antibiotics, other"
Icodextrin,MHu3URApul9,gMeZhb0q_LD,Dialysis solution
Icosapent Ethyl,vT0tDxg0DC4,IS4zFJj_Ix-,Antihyperlipidemics
Idarubicin Hydrochloride,q4v5Mzz36uA,5bX2WGbxxsH,"Antineoplastics, antibiotics"
Idarucizumab,MYCUSjPV4CH,hTR1UGDfcS6,Monoclonal antibodies
Idebenone,ij90EhJzaF8,kjdk9UaF3z9,Metabolics
Idecabtagene Vicleucel,nD5PfM4ZpmE,mRC9QLKlDxF,Cells
Idelalisib,dJKHJ18THuH,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Idoxifene,ml2DC4GZgqA,uxss3Dpj6OA,"Estrogen receptor modulators, selective"
Idoxuridine,P9zgcmGP-z-,Qm6KT6ugkp9,Antivirals
Idraparinux,AMWfrVwdFR_,80ZVP24wKK-,Anticoagulants
Idursulfase,EZzL_J2tWQC,AhqRivLC26A,Recombinant DNA Origin
Ifosfamide,ggnd-4c-5h4,A6Teay6CUR_,"Antineoplastics, alkylating agents"
Ifosfamide; Mesna,TTJdj6AI9ZC,A6Teay6CUR_,"Antineoplastics, alkylating agents"
Iloperidone,pPHl_SZe5wF,gubJbdWrgV-,Antipsychotics
Iloprost,LEhluMcXjZA,0iOzvcznsgF,Prostaglandins
Imatinib Mesylate,ITXji9I4vDD,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Imciromab Pentetate,NXqPeRGHpM4,hTR1UGDfcS6,Monoclonal antibodies
Imetelstat Sodium,2IPDKIpirqF,-rIVXZNYweC,"Antineoplastics, other"
Imidapril,-kreDORy4j7,CTM9Ea3aku7,Angiotensin converting enzyme inhibitors
"Imidazoles, NOS",xQBANICR5iH,53R3OA9N867,Antifungals
Imiglitazar,08Ofm9BM8I7,4IjXSJpOah-,Antidiabetic agents
Imiglucerase,r_9zTpjsOP7,AhqRivLC26A,Recombinant DNA Origin
Imipenem,wwhlVox1UX4,zwDjvC-pRG5,"Antibiotics, carbapenems"
Imipenem; Cilastatin Sodium,SrD0d3M1e5H,zwDjvC-pRG5,"Antibiotics, carbapenems"
Imipenem; Cilastatin; Relebactam,K19RDwHKFJ6,zwDjvC-pRG5,"Antibiotics, carbapenems"
Imipramine Hydrochloride,OrFhFIAZt99,SVYgpTxPZH5,"Antidepressants, tricyclic"
Imipramine Oxide,95YgNGrIbDE,SVYgpTxPZH5,"Antidepressants, tricyclic"
Imipramine Pamoate,_1mQtqahDAD,SVYgpTxPZH5,"Antidepressants, tricyclic"
Imiquimod,PnhIktdTzHC,QblGx3T2oQ4,Dermatologics
Imirestat,nAA-lZ_eM-4,e3KwDIrApjH,Aldose reductase inhibitors
Imlifidase,oF3mSVlYvx9,CkZR4rXDctG,Immunosuppressives
Imlunestrant Tosylate,oJIqW_zRwGG,-jMPjJr7ZU_,"Antineoplastics, hormones/hormone modifiers"
Immune Globulin (Human),vQZ3axP0vK4,hABFIwlDuo9,Immune globulins
Immune Globulin Subcutaneous (Human),QnsNFXzSpwB,hABFIwlDuo9,Immune globulins
"Immune globulins, NOS",oJUcGJwtXZE,hABFIwlDuo9,Immune globulins
"Immunosuppressives, NOS",ESYMXCRlpp7,CkZR4rXDctG,Immunosuppressives
Inactivated Lactobacillus acidophilus,PLxBXOzEpvA,PG6eI07kFtD,Gastrointestinals
Inamrinone Lactate,lvpvsXqFRMA,S9_gMbRf-NA,Inotropes
Inavolisib,TpJ2UVQH8o6,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Inclisiran Sodium,QV5hdZTRZlB,IS4zFJj_Ix-,Antihyperlipidemics
"Incretin mimetic, NOS",O9gDQ6PXulD,nuPdea2qtS7,Incretin mimetic
Indacaterol Acetate; Glycopyrronium Bromide; Mometasone Furoate,IA7wj-S3P3E,tp5SZ2G5lJ6,Adrenergic agonists
Indacaterol Acetate; Mometasone Furoate,ObDb-tAhuF7,tp5SZ2G5lJ6,Adrenergic agonists
Indacaterol Maleate,NtLu-N0EAb6,tp5SZ2G5lJ6,Adrenergic agonists
Indacaterol Maleate; Glycopyrronium Bromide; Mometasone Furoate,slzuaIqvxFG,tp5SZ2G5lJ6,Adrenergic agonists
"Indanedione anticoagulants, NOS",wDbyP2ZVrzF,80ZVP24wKK-,Anticoagulants
Indapamide,yVFbZn3F1T5,btOOmG_g0uF,"Diuretics, thiazide and derivatives"
Indecainide Hydrochloride,8scAoyoG-25,OSYUoqCUeIF,"Antiarrhythmics, class IC"
Indigotindisulfonate Sodium,6jnyH3_M1sD,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Indinavir Sulfate,7h5PsliohqG,Qm6KT6ugkp9,Antivirals
Indium Diethylenetriaminopentaacetic Acid,feC38HWP9A8,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Indium In-111 Pentetate Disodium,mdKupuO0qGG,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Indium In-111 Pentetreotide,8tB3hja_kvA,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Indocyanine Green,8iY7y4H2V3D,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Indomethacin,RFfUhUkuFV4,ne8s9xavL9A,"Analgesics, non-narcotic"
Indomethacin Sodium,aQMBbCo1DOD,ne8s9xavL9A,"Analgesics, non-narcotic"
Indoprofen,gaJdaejUAtB,ne8s9xavL9A,"Analgesics, non-narcotic"
Indoramin,dkLkGlro6UB,Ndyq2pdAJhG,"Antiadrenergics, alpha blocking"
Inebilizumab,XuA6dLvF_QF,hTR1UGDfcS6,Monoclonal antibodies
Infigratinib Phosphate,LzsYDqXH8R9,UiuCko4C9xA,"Antineoplastics, kinase inhibitors"
Infliximab,nU8WvnjpKU-,hTR1UGDfcS6,Monoclonal antibodies
Influenza Vaccine Quadrivalent Recombinant,Vdsh9GIjdkH,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine,6l414Q0rI1H,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine (Fluad Tetra),NbBvxfiLWMB,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine (Flucelvax Tetra),tO-Q2VpnVu7,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine (H1N1),z6H4pxkHIyA,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine (H5N1),3KPMYwjgTg7,jy_Ljmo3tf_,Vaccines
"Influenza Virus Vaccine (Split Virion, Inactivated)",S_fFHFzKJfE,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine Live,8hMuLNc0ZJC,jy_Ljmo3tf_,Vaccines
Influenza Virus Vaccine Trivalent,Fu7ntH1vG15,jy_Ljmo3tf_,Vaccines
Ingenol Mebutate,YtgBtfm8Rv6,QblGx3T2oQ4,Dermatologics
Inosine Pranobex,LIQyvy0Nds-,Qm6KT6ugkp9,Antivirals
Inotersen Sodium,M7xaSdHYq2E,xPI4MF-SJd9,Amyloidogenesis suppressant
Inotuzumab Ozogamicin,3DdZieT8tj9,6tm78WJkym7,"Antineoplastics, monoclonal antibodies"
Insulin (Human Recombinant),1B88PMVh_YB,4IjXSJpOah-,Antidiabetic agents
Insulin Aspart,aFdKYGyPy67,4IjXSJpOah-,Antidiabetic agents
Insulin Aspart Protamine; Insulin Aspart,nXNQv3KqHUC,4IjXSJpOah-,Antidiabetic agents
Insulin Degludec,IL8jYQhLaV4,4IjXSJpOah-,Antidiabetic agents
Insulin Degludec; Insulin Aspart,oJ1hBZnOaq-,4IjXSJpOah-,Antidiabetic agents
Insulin Degludec; Liraglutide,BFTfX8pCyc5,4IjXSJpOah-,Antidiabetic agents
Insulin Detemir (rDNA Origin),TSuj8PgWyYB,4IjXSJpOah-,Antidiabetic agents
Insulin Glargine,klqhHGas-O7,4IjXSJpOah-,Antidiabetic agents
Insulin Glargine; Lixisenatide,SQeVZiOtiV-,4IjXSJpOah-,Antidiabetic agents
Insulin Glulisine,5oQENde-k-7,4IjXSJpOah-,Antidiabetic agents
Insulin Icodec,C3D68Z8iRA8,4IjXSJpOah-,Antidiabetic agents
Insulin Lispro (Human Analog),GD7yA6-RAm4,4IjXSJpOah-,Antidiabetic agents
Insulin lispro and Humulin,nLkkDFRbxPC,utPilgLstf_,Insulins
Insulin Lispro; Insulin Lispro Protamine,LjOEQcyG9qH,4IjXSJpOah-,Antidiabetic agents
Insulin Pork,NKyvhGc_YMH,4IjXSJpOah-,Antidiabetic agents
Insulin Purified Beef,FDwC9jDW-M-,4IjXSJpOah-,Antidiabetic agents
Insulin Purified Pork,5VwL0U6x316,4IjXSJpOah-,Antidiabetic agents
Insulin Purified Pork; Insulin Susp Isophane Purified Pork,20WLmIRitx6,4IjXSJpOah-,Antidiabetic agents
Insulin Recombinant Human; Insulin Susp Isophane Recombinant Human,2J56C817xe8,4IjXSJpOah-,Antidiabetic agents
Insulin Recombinant Purified Human; Insulin Susp Isophane Semisynthetic Purified Human,lAM9FcJLY-6,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Isophane Beef,doZ5L44X2D-,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Isophane Beef; Pork,6cLO6-DgHk5,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Isophane Purified Pork,1IyIEeOeJc7,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Isophane Recombinant Human,WQGI_8HRsV8,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Isophane Semisynthetic Purified Human,N-UDzhtipUB,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Protamine Zinc Beef/Pork,6hu-raTdHKE,4IjXSJpOah-,Antidiabetic agents
Insulin Susp Protamine Zinc Purified Pork,xTdnjtKE9XE,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Susp Extended Recombinant Human,OTE__0_3UkC,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Susp Prompt Purified Pork,420_PEeM8F-,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Susp Purified Pork,U6pU2IKfoeF,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Susp Recombinant Human,1Fyhp4Nn0d-,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Suspension (Amorphous) (Semilente),cJz8A6MQIX5,4IjXSJpOah-,Antidiabetic agents
Insulin Zinc Suspension (Crystalline) (Ultralente),8i3ocfRY_W6,4IjXSJpOah-,Antidiabetic agents
"Insulin, (Human, Semi-Synthetic, Buffered)",4uor0Bns64G,4IjXSJpOah-,Antidiabetic agents
Insulin-Like Growth Factor,86Url0zSF2-,lNDqBEBQaC-,Hormones/hormone modifiers
"Interferon Alfa, Lymphoblastoid",mZV4oA6XenH,Qm6KT6ugkp9,Antivirals
"Interferon Alfa-2a, Recombinant",f6UAtwK_jG_,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
"Interferon Alfa-2b, Recombinant",gu1QCWi-ouG,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interferon Alfa-2b; Ribavirin,3He-6KWnqmG,Qm6KT6ugkp9,Antivirals
Interferon Alfa-N3,nzUN5Z-waVC,Qm6KT6ugkp9,Antivirals
Interferon Alfacon-1,zZjQXeCOhO4,Qm6KT6ugkp9,Antivirals
Interferon Beta-1a,WxNVLyzb9rE,AhqRivLC26A,Recombinant DNA Origin
"Interferon Beta-1b, Recombinant",tMb6BzKk9Z5,AhqRivLC26A,Recombinant DNA Origin
"Interferon Gamma-1b, Recombinant",A3UFpqw7_RB,AhqRivLC26A,Recombinant DNA Origin
Interferons,cJjf8glTcs5,20D5vrYo6s9,Immunomodulators
Interleukin-1,5bll48jfRQE,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interleukin-10,nEglABfKEp9,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interleukin-12,lCgm27dq7hF,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interleukin-3,3Zlmu3i_IJ8,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interleukin-4,2YFnJVivkF4,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Interleukin-6,0WFo_PhPc-_,KTf2XilqX_8,"Antineoplastics, biological response modifiers"
Inulin,XdJ5ZlL3kv7,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Invert Sugar; Sodium Chloride,Jsyb0uSwyk4,ca9ok434Sl5,Electrolyte replacements
Iobenguane I-131,HeNHFjFzuuG,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Iobenguane Sulfate I 131,KpFdsMOsQ77,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Iobenguane Sulfate I-123,AjuxyBOixa8,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Iobitridol,B7Gucqjmv2G,ribSlUUHkP9,Contrast media
Iocarmate Meglumine,qnbYP4HlOS7,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iocetamic Acid,BN7UKZQOPRD,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodamide Meglumine,hPLV65h45nB,vVUc0XiiUW9,"Diagnostics, nonradioactive"
"Iodinated contrast media, NOS",ZFDP-ISWabE,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated contrast medium,0JNWcWi50aC,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated Glycerol,ClGFhmVYlFC,NOUdovj7fy-,Expectorants
Iodinated high-osmolar contrast medium,AwqFLyzcOQ6,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated ionic contrast medium,2oyErpMr28_,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated ionic high-osmolar contrast medium,-q8FDw5lrO4,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated low-osmolar contrast medium,S9pkLLi4PWB,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated monomeric contrast medium,FXOoUDWtBWE,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated non-ionic contrast medium,2PAb87Jr4h4,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated non-ionic iso-osmolar contrast medium,FBov44vjDGD,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated non-ionic low-osmolar contrast medium,UrYaN9HzHu7,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated non-ionic monomeric contrast medium,HJfNQHII9J7,vVUc0XiiUW9,"Diagnostics, nonradioactive"
"Iodinated oil-based contrast media, NOS",xhpm4Zjen3-,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated poppy seed oil,qtrcl2QSb5H,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated water-soluble contrast medium,UjQYpLg7cD_,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodinated water-soluble non-ionic contrast medium,Wpk2Ze3Cc65,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodine,fn4WlkGa5S4,ISv-VRjyQeC,"Anti-infectives, topical"
Iodine I 131 Tositumomab; Tositumomab,8HzKc4vkI_G,6tm78WJkym7,"Antineoplastics, monoclonal antibodies"
Iodine Povacrylex; Isopropyl Alcohol,a5gW0u-3ozC,ISv-VRjyQeC,"Anti-infectives, topical"
"Iodine-containing disinfectants, NOS",LNNsjU04jY8,ISv-VRjyQeC,"Anti-infectives, topical"
"Iodine-containing drugs, NOS",vb88xg9ClZ_,ISv-VRjyQeC,"Anti-infectives, topical"
Iodipamide Meglumine,aF9zrRfw5S_,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodipamide Sodium,s9PTVUp04K8,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodixanol,DCE7_lVszm6,vVUc0XiiUW9,"Diagnostics, nonradioactive"
"Iodized oils, NOS",X1vP8J8SgSH,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodoalphionic acid,l9dtNZY5hW5,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iodoform,MSQe0gHpNAB,ISv-VRjyQeC,"Anti-infectives, topical"
Iodoquinol,0UZ_VLFnc6F,yLRrQsNqfV-,Antiprotozoals
Iodothiouracil,kb74Ud3D71C,YxxapCnp0SE,Antithyroid agents
Iodoxamate Meglumine,BwcGfJ4hJ5G,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Iofendylate,xwKFcwYdNO7,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Iofetamine Hydrochloride I-123,63kibP_lHz-,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Ioflupane (I-123),hfp52peTW5A,wm8smfB5tiA,"Diagnostics, radiopharmaceuticals"
Ioglycamide,1-0RzV_DM5H,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iohexol,-6x8FTwWS95,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iomeprol,H5xH-mpSAL5,ribSlUUHkP9,Contrast media
"Ionic contrast media, NOS",GZvBfjjBTf9,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iopamidol,6l9CicT9ncH,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iopanoic Acid,3SexcnCWV2A,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iopentol,UUxY3PGsN5-,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iophendylate,Cz9UnY9O6TF,ribSlUUHkP9,Contrast media
Iophenoxic acid,faeWmy4qnW4,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iopromide,wBq5h0HNqO8,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iopydol; Iopydone,U03onwecqM8,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iothalamate Meglumine,YoHobGAGyJD,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iothalamate Meglumine; Iothalamate Sodium,VZcw4VSc627,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iothalamate Sodium,ugoBKL9qe2_,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Iothiouracil Sodium,k5LYz5PPLJE,YxxapCnp0SE,Antithyroid agents
Iotrolan,k5YmZWBkA06,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Ioversol,J0f7McKJdm5,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Ioxaglate Meglumine; Ioxaglate Sodium,VG4sqZ7JcjA,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Ioxilan,ORqOUE78_k6,vVUc0XiiUW9,"Diagnostics, nonradioactive"
Ioxitalamate,G2OrKUtHCUH,ribSlUUHkP9,Contrast media
