name,id,parent_id,parent_name
Bile duct cancer,JHTVtu06puD,O7mYizarP2G,Bile duct cancer
Bile duct obstruction,YcRy9gRGDCA,3i1mNxtFYL_,Bile duct obstruction
Bile ducts visualization,g9khW-xn4HD,k1w7fCc8zcB,Photodynamic diagnostic procedure
Biliary atresia,SWimWMjnNFA,MHT1Coan_4H,Congenital absence of bile ducts
Biliary carcinoma,-WhT0LCSx0_,O7mYizarP2G,Bile duct cancer
Biliary carcinoma advanced,Y7kXd1fHdS5,O7mYizarP2G,Bile duct cancer
Biliary carcinoma metastatic,HwUQdDgEToD,O7mYizarP2G,Bile duct cancer
Biliary dyskinesia,prWD8VHcUwF,kOQrj0YoAED,Biliary dyskinesia
"Biliary neoplasm mismatch repair deficient, microsatellite instability-high and/or polymerase epsilon-mutant",8HgqQEQmK7E,aC705tYTnkA,Hepatobiliary cancer
Biliary tract cancer HER2-positive advenced metastatic,JSXqOHI8Y3B,O7mYizarP2G,Bile duct cancer
Binge eating,4f3pMq7CElD,E54y94htO68,Eating disorder
Bipolar affective disorder,GqV49o5thDF,zh8JRCduL2E,Bipolar disorder
Bipolar disorder,jOjCDF3sE-9,zh8JRCduL2E,Bipolar disorder
Bipolar I disorder,jDU-1GR9IQG,qf8DhRqkPAF,Bipolar I disorder
Bite black widow spider,bKLDeRkyAz9,qEfbAoCPi7-,Arthropod bite
Bite coral snake,X3c9YtpRCGF,n9VgztAmb6H,Snake bite
Bite insects,UPm1jIBs0S8,qEfbAoCPi7-,Arthropod bite
Bite pit viper,LK7gGxVDaXD,n9VgztAmb6H,Snake bite
Bladder neurogenic,xFtgteLnwK4,DYn_2xFSnBA,Neurogenic bladder
Bladder overactive,4zhhgX-nqcE,VatSBuvW-5-,Hypertonic bladder
Bladder spastic,1rE5Ixvr3bF,1TewoTLYhZ-,Automatic bladder
Blast crisis in myelogenous leukaemia,P5kN_h49rV5,toqB1KlgjmD,Blast crisis in myelogenous leukaemia
Blastic plasmacytoid dendritic cell neoplasm,iDuXuaEj5MD,qWIMB9MVb69,Blastic plasmacytoid dendritic cell neoplasm
Blastomycosis,grvGJaUB5XB,L5e3fHmFE0E,Blastomycosis
Bleeding gingival,01GMhDGqfc_,sE47RZozcRE,Gingival bleeding
Bleeding prophylaxis,-g1xCCEM8I9,28N2uxQTkxD,Haemorrhage prophylaxis
Blepharitis,wfQi1Ov9kq_,aEdwaj_MZi6,Blepharitis
Blepharitis fungal,o_wVC8RVmuA,JvtDwISlJtF,Eye infection fungal
Blepharitis nonpurulent,Es9kI0xSWw6,aEdwaj_MZi6,Blepharitis
Blepharoconjunctivitis,G7J36w5zybE,sBbnJrcIW_7,Conjunctivitis
Blepharoptosis,q3HSvZ6KVhA,uTrYV8xv-4C,Eyelid ptosis
Blepharospasm,HLLKla1Pq9_,3jICjzc7MY4,Blepharospasm
Blockade neuromuscular secondary to nondepolarizing agent,9sDg92JzIw7,3nUpVoedx_H,Toxicity to various agents
Blood and plasmas volume determination,VOmbdVMlOTA,3qamQxUF8BH,Blood volume determination
Blood corticosterone test,77RtQHt4JRF,zbg0INBkp5F,Blood corticosterone test
Blood disorder,FiO7ooJmMpG,YxgKUZNHUT_,Blood disorder
Blood estrogen analysis,O0rYlnABBpG,I3lZQ1rm6uB,Blood estrogen analysis
Blood flow visualization,Dt2lPvZYjlA,k1w7fCc8zcB,Photodynamic diagnostic procedure
Blood progesterone decreased,87l6L4y1iSC,cCFAs-U4uUB,Progesterone decreased
Blood stem cell harvest,Pbk6VtDmQmH,WtMORTQKEn9,Blood stem cell harvest
Blood stem cell transplant,1sbjbwFnPT8,sX7w27Uv5cG,Stem cell transplant
Blood transfusion,p_Ol5PoFACD,mHWZ7IwUSmG,Transfusion
Bloodstream infection,S_IdfH1nBHG,8K6tjChvig6,Haematological infection
Bloodstream infection prophylaxis,6zVLfrZtE7A,921FAvf_2h4,Infection prophylaxis
Bone cancer,l797RICjVlA,sevwWYK5qWG,Bone cancer
Bone density decreased,hZcUPjhtaZC,olCFl6-wZ7F,Bone density decreased
Bone disorder metabolic,wr02vk6dfaA,jFu0bW7X-kA,Bone disorder
Bone fusion,ScUllbNfMzF,VnAGODJYj5G,Bone fusion
Bone giant cell tumour,G21M17hAv28,YYEcBz8sCuF,Bone giant cell tumour
Bone marrow failure,hqJLoOh9mHE,gq2biODc5V-,Bone marrow failure
Bone marrow failure secondary to cancer chemotherapy,N3HMD-FUCkH,gq2biODc5V-,Bone marrow failure
Bone metastases,WsOt1108m64,XlBBEPukAT6,Metastases to bone
Bone neoplasm malignant,bM_iP625HNG,sevwWYK5qWG,Bone cancer
Borrelia infection,cvwO5SoExNB,CPGOoFnxAmG,Borrelia infection
Botulism,EkzT0B2gNBG,YaH5U82-Ud6,Botulism
Bowel cleansing,NhLKPwJjLBB,H4Hv7kJsba6,Enema administration
Bowel disease,kanJGXxCLF8,acBz0W35kRE,Enteritis
Bowel neurogenic,kzV1TIK9VT9,fzIaQEFVGFA,Irritable bowel syndrome
Bowel preparation,SMIUi1h0PA8,3i39vFaWUZA,Bowel preparation
Bradycardia,mNfSqkxTtK5,71SDX1Svn2D,Bradycardia
Brain contusion,ta6tJc8NcaE,CmjpzlvdXC-,Brain contusion
Brain metastases,q4cyR-_-XuB,zFiN3AjzpAA,Metastases to central nervous system
Brain neoplasm malignant,x7OjwEFl4Q-,Y4b50X2g-2A,Brain neoplasm malignant
Brain tumor,NpiK13IaVX8,LVbBOTFlSZG,Brain neoplasm
Brain tumor advanced,PRTBq3gAPzF,LVbBOTFlSZG,Brain neoplasm
Breast cancer,uyNKd3q7ws4,eSz-2T2exrE,Breast cancer
Breast cancer advanced,I2e1ZhWe1F8,eSz-2T2exrE,Breast cancer
Breast cancer advanced BRCA1 and/or BRCA2 mutation,7_vNqBvFYj6,eSz-2T2exrE,Breast cancer
Breast cancer advanced ER-positive HER2-negative,KBgvAjfDtl5,eSz-2T2exrE,Breast cancer
Breast cancer advanced estrogen receptor positive,mcjAZBtwDW_,eSz-2T2exrE,Breast cancer
Breast cancer advanced estrogen/progesterone receptor positive,8_9Voo-kKsE,eSz-2T2exrE,Breast cancer
Breast cancer advanced estrogen/progesterone receptor positive or unknown,PM840-rGN95,eSz-2T2exrE,Breast cancer
Breast cancer advanced HER2-negative,jCygPWrz9N4,eSz-2T2exrE,Breast cancer
Breast cancer advanced HER2-negative estrogen/progesterone receptor positive,XUkS3dNAQP_,eSz-2T2exrE,Breast cancer
"Breast cancer advanced HER2-negative, estrogen receptor positive",F3IDHAKGne8,eSz-2T2exrE,Breast cancer
Breast cancer advanced HER2-positive,fYH_NHdwX98,eSz-2T2exrE,Breast cancer
Breast cancer advanced metastatic,dRbg4JC_Z8-,eSz-2T2exrE,Breast cancer
Breast cancer advanced metastatic estrogen/progesterone receptor negative,V9b9TIfRlc7,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic estrogen receptor positive, HER2-negative, PIK3CA-mutated",Ng32M8fCD_8,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic estrogen/progesterone receptor positive, HER2-negative, PIK3CA-mutated",XWcULDMU5WD,eSz-2T2exrE,Breast cancer
Breast cancer advanced or metastatic HER2-negative,zyPfRh10AtA,eSz-2T2exrE,Breast cancer
Breast cancer advanced or metastatic HER2-negative estrogen/progesterone receptor positive,nE4tY71lTx9,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic HER2-negative estrogen/progesterone receptor positive, PIK3CA-mutated",js52Yh8nRx8,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic HER2-negative estrogen/progesterone receptor positive, with one or more PIK3CA/AKT1/PTEN-alterations",XBYNbpEtdCC,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic HER2-negative, BRCA mutation",-cJ2BDz4rhD,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic HER2-negative, estrogen receptor positive",Vn_-fcwWa4B,eSz-2T2exrE,Breast cancer
"Breast cancer advanced or metastatic HER2-negative, estrogen receptor positive, ESR1-mutated",DmO1UE9oq67,eSz-2T2exrE,Breast cancer
Breast cancer advanced or metastatic HER2-positive,vIl9PSnxacF,eSz-2T2exrE,Breast cancer
Breast cancer advanced or metastatic HER2-positive estrogen/progesterone receptor positive,j6vtCHFVuBC,eSz-2T2exrE,Breast cancer
Breast cancer BRCA1 and/or BRCA2 mutation,hUawTzIXjj7,eSz-2T2exrE,Breast cancer
Breast cancer estrogen/progesterone receptor negative,fIOUYowBJW-,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer estrogen/progesterone receptor positive,iM9ji631bMH,eSz-2T2exrE,Breast cancer
Breast cancer estrogen/progesterone receptor positive and negative,YBZYyPVxTR7,eSz-2T2exrE,Breast cancer
Breast cancer estrogen/progesterone receptor positive or unknown,phdri_ofVkC,eSz-2T2exrE,Breast cancer
Breast cancer HER2-negative,JrSmOe1a7iG,eSz-2T2exrE,Breast cancer
Breast cancer HER2-negative estrogen/progesterone receptor positive,9M1dSw7Jcz7,eSz-2T2exrE,Breast cancer
"Breast cancer HER2-negative, BRCA mutation",ouNYW6wZNC-,eSz-2T2exrE,Breast cancer
"Breast cancer HER2-negative, germline-mutated BRCA1/2 (gBRCAm), metastatic",uXJ79oNSjyH,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer HER2-positive,FBoENPnXVS7,eSz-2T2exrE,Breast cancer
Breast cancer HER2-positive estrogen/progesterone receptor positive,MN7PaeU6L48,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer HER2-unknow or negative,IHb-xoLElxA,eSz-2T2exrE,Breast cancer
Breast cancer metastatic,OD19vc5aPaG,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic ErbB2 gene amplified (or protein overexpressing),958rw0sB_5G,eSz-2T2exrE,Breast cancer
Breast cancer metastatic estrogen receptor positive,OpnWwcOzZwG,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic estrogen/progesterone receptor negative,WP_W6fmtck9,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic estrogen/progesterone receptor positive,aN3Y_b89L5D,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic HER2-negative,zxsKp3-MG0H,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic HER2-negative estrogen/progesterone receptor positive,_zjjXOP3E8C,nUtzMl90Ly7,Breast cancer metastatic
"Breast cancer metastatic HER2-negative, estrogen receptor positive",RX0OUhbiTG4,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic HER2-positive,3vkMuzUd1I-,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic HER2-positive estrogen/progesterone receptor negative,_ThdTaih47G,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer metastatic HER2-positive estrogen/progesterone receptor positive,DSZfYW4xnQ9,nUtzMl90Ly7,Breast cancer metastatic
"Breast cancer mismatch repair deficient, microsatellite instability-high and/or polymerase epsilon-mutant",axaRd-HBHZ5,eSz-2T2exrE,Breast cancer
Breast cancer node-positive,76SZofdtg84,nUtzMl90Ly7,Breast cancer metastatic
Breast cancer PIK3CA-mutated,aZnEAh5Vfg-,eSz-2T2exrE,Breast cancer
Breast cancer prevention,KrVOh2Eb3OF,GdjurM_c3a6,Cancer prophylaxis
Breast cancer RET Fusion-Positive advanced metastatic,aZEg9YJlXl-,eSz-2T2exrE,Breast cancer
Breast cancer triple-negative,Kx013OynXl7,eSz-2T2exrE,Breast cancer
Breast cancer triple-negative advanced,sz5QBvMWYRG,eSz-2T2exrE,Breast cancer
Breast cancer triple-negative advanced metastatic,5fpn5G21mPD,eSz-2T2exrE,Breast cancer
Breast cancer triple-negative metastatic,bsgsg4Kjo5A,eSz-2T2exrE,Breast cancer
Breast engorgement postpartum,0bkc9BN6O--,SsLWLwTb6D9,Breast engorgement
Bromidrosis,e3T9Bju5MbH,yMhSzSrDzo9,Bromhidrosis
Bronchiectasis,l1bWIELK2f_,JJOkOFdohP-,Bronchiectasis
Bronchiolitis,VTexiBpbZoA,RI0VEDHG70H,Bronchiolitis
Bronchiolitis obliterans idiopathic,KeBZb28HbZB,Zhz7L5JPOs_,Obliterative bronchiolitis
Bronchitis acute,hhN10jtyO98,1qfSl8FJR5_,Bronchitis
Bronchitis chronic,3QzeWVjYn3G,NNc8WgqrLe-,Bronchitis chronic
Bronchitis chronic acute exacerbation,uB6bCRxjQaA,NNc8WgqrLe-,Bronchitis chronic
Bronchopulmonary dysplasia,UpsgWj84wLA,h7bCqmv4M8E,Bronchopulmonary dysplasia
Bronchospasm,3Q3thq6r4UC,hdVKjICWYc4,Bronchospasm
Bronchospasm acute,zs7YqNx0Le_,hdVKjICWYc4,Bronchospasm
Bronchospasm antigen challenge induced,60Bs0ZnrqJH,hdVKjICWYc4,Bronchospasm
Bronchospasm exercise-induced,wc1cEN5RNy_,hdVKjICWYc4,Bronchospasm
Bronchospasm LTD4 challenge induced,gt2Q-gdpdd6,hdVKjICWYc4,Bronchospasm
Bronchospasm secondary to anesthesia,JcMVpnwfTqH,hdVKjICWYc4,Bronchospasm
Brucellosis,cXU9Ut57w6-,ukJOmIGFga-,Brucellosis
Bulimia nervosa,vcijborhB8G,jKy2dFdF76C,Bulimia nervosa
Bullous pemphigoid,l_UksPkmuF7,O1envgNJXdF,Pemphigoid
Bundle branch block,EJJCUZk3SNA,u8O5ijch7cG,Bundle branch block
Burns,Foto32nAWp8,Ex0jPp3rhyG,Thermal burn
Burns corneal,yS921mujI__,p2gW20alIK9,Eye burns
Burns ophthalmic,N_zl9CXXMpA,p2gW20alIK9,Eye burns
Burns second-third degree,likZT7TZkeC,EJt-k2hzOg6,Burns second-third degree
Bursitis,BcESrGlKEYF,xo5kthgohR-,Bursitis
Bursitis subacromial,HdVE_Zpqcy5,xo5kthgohR-,Bursitis
Bypass gastrointestinal,FnBqZi2iu5F,RZ8T6T3Zks4,Gastric bypass
C1 esterase deficiency acquired,_3cfJr7KE4C,zlv8n7x2zs7,Angioedema
C3 glomerulopathy,LEgZYOnjUrA,yQSZlsHvri4,C3 glomerulopathy
Cachexia secondary to HIV,b9jk_rwT6q_,GWFNDnXZ1kD,Cachexia
Calcinosis,qUvXiB7iaH9,Z0mmWaOeohC,Calcinosis
Calculus biliary,yqRnj6bYgcF,doevKkk0R06,Cholelithiasis
Calculus oxalate,zqi65N2wSEF,ivbGhIV4x_6,Nephrolithiasis
Calculus renal,rXIOqvE6FCD,ivbGhIV4x_6,Nephrolithiasis
Calculus urinary,mtZCqdwemAB,9yg8nSPBTzA,Calculus urinary
Calluses,QNF9YYWlU76,B-wKOy6bhu8,Hyperkeratosis
Calymmatobacterium infection,Hy_15kmFTZ-,Umpo7fp92EA,Calymmatobacterium infection
Campylobacter infection,kcO3mUcm3dG,8l7OV3JvXB8,Campylobacter infection
Cancer,XYFW8eax9P5,-9ZzykDimp7,Neoplasm malignant
Cancer advanced,f8bMzHImBq_,-9ZzykDimp7,Neoplasm malignant
Cancer HER2-positive advanced metastatic,ydLJPbaIur8,RKIG-kjlnwE,Neoplasm
Cancer metastatic,OF8uG245TE-,-9ZzykDimp7,Neoplasm malignant
Cancer RET Fusion-Positive advanced metastatic,DPzAqST_P9A,-9ZzykDimp7,Neoplasm malignant
Cancer with a high tumor mutational burden,IXGwiYtjNt-,dgltwroOM54,Cancer with a high tumour mutational burden
Cancer with BRCA mutation,AEVRtXL1IvG,-9ZzykDimp7,Neoplasm malignant
Cancer with NTRK (neurotrophic tyrosine receptor kinase) gene fusion advanced,lNdZL8Ig2E4,RKIG-kjlnwE,Neoplasm
Candida abscess,2o8kIl3Vu9C,Z0WNUwUZKO6,Abscess fungal
Candidemia,mawDyZ-OnZ8,QcqEInwDH3G,Systemic candida
Candidiasis,dWlwEK07AG-,QBrjufXGRP7,Candida infection
Candidiasis of skin,V2CrIdx3sWG,c0q3yr3azr8,Skin candida
Candidiasis prophylaxis,9TFvxjsuXY4,xRd156eX-P6,Antifungal prophylaxis
Candidiasis vulvovaginal,meOtOX-wma4,PiSC-sM7KRB,Vulvovaginal candidiasis
Capillary fragility,CS1xiQODP4D,JnVswsViSxA,Capillary fragility
Capillary permeability,B4ploDft5RG,MKXPAh58WZH,Capillary permeability
Capillary permeability excessive,gBdMBV3PC0H,OBYvbJ3dv1D,Capillary permeability increased
Carbamylphosphate synthetase deficiency,AH2IJu1txxE,xdotuKPZFwD,Carbamoyl phosphate synthetase deficiency
Carbuncle,CabO_O-hKDB,U9WfMYR2o49,Carbuncle
Carcinoid syndrome,ejCUHxUCoF9,cZ9MaiA-Rm-,Carcinoid syndrome
Carcinoid tumor,G1Q5Z5H41DA,odtjiGD8jU_,Carcinoid tumour
Carcinoid tumor RET Fusion-Positive advanced metastatic,y7RXFM2vXvC,odtjiGD8jU_,Carcinoid tumour
Carcinoid tumor somatostatin receptor-positive,4lb7x4kHXb_,odtjiGD8jU_,Carcinoid tumour
Carcinoma adrenal cortex,IzO6ER6UnOH,eyrAE0M_tC9,Adrenal gland cancer
Carcinoma basal cell,htZ1IpG44aB,ccrnok3fhN9,Basal cell carcinoma
Carcinoma basal cell advanced,Roxd7__exrH,ccrnok3fhN9,Basal cell carcinoma
Carcinoma basal cell advanced metastatic,QS8fPvYHUy_,ccrnok3fhN9,Basal cell carcinoma
Carcinoma basal cell metastatic,A9dwr2gCJPB,ccrnok3fhN9,Basal cell carcinoma
Carcinoma bladder,aPhyIbZxAdA,qc97--8CMP6,Bladder cancer
Carcinoma bladder locally advanced or metastatic,cpUdmPwRpiH,qc97--8CMP6,Bladder cancer
Carcinoma brain,WN7K0rVwUyA,Y4b50X2g-2A,Brain neoplasm malignant
Carcinoma breast,5z5eUMyYsvB,eSz-2T2exrE,Breast cancer
Carcinoma cervical,7mEr1GHc_nA,YKAfwXx4A0H,Cervix carcinoma
Carcinoma cervical advanced,7qnSNVJu24G,YKAfwXx4A0H,Cervix carcinoma
Carcinoma cervical advanced metastatic,Ml50o5x_ZaG,YKAfwXx4A0H,Cervix carcinoma
Carcinoma cervical metastatic,Mpw2BSmC0iF,YKAfwXx4A0H,Cervix carcinoma
Carcinoma cervical recurrent or metastatic,x_khxv2atlH,YKAfwXx4A0H,Cervix carcinoma
Carcinoma cervical recurrent or metastatic with PD-L1 expression,FGP9KV2Zjh4,YKAfwXx4A0H,Cervix carcinoma
Carcinoma colorectal,SHlE57w2a4D,ckKiyKFtOlE,Colorectal cancer
Carcinoma embryonal cell,H5Jc0Tfi4GF,49eRvw9UdI_,Embryonal carcinoma
Carcinoma endometrial,1Dg1K8VpaW4,LP9euIeBBh6,Endometrial cancer
Carcinoma esophageal,QN4BBBpAlb-,5NBmaPbgzM7,Oesophageal carcinoma
Carcinoma gastric,7Fqqk27ydX9,ehfNDBGPrF8,Gastric cancer
Carcinoma gastrointestinal,ufO4o9-QJgC,FqhsCUdLZ3C,Gastrointestinal carcinoma
Carcinoma head and neck,ZMi0HCNt7kE,F3_FX3hEBGD,Squamous cell carcinoma
Carcinoma hepatocellular,D4WZyZdWzR5,On2ljgVp_vG,Hepatic cancer
Carcinoma hepatocellular advanced,THsnchSeoY8,On2ljgVp_vG,Hepatic cancer
Carcinoma hepatocellular advanced metastatic,yiyRRUby0sD,On2ljgVp_vG,Hepatic cancer
Carcinoma lung,ur7d0JDPYW-,UW2vADu20-6,Lung neoplasm malignant
Carcinoma lung RET Fusion-Positive advanced metastatic,Cpu0swV5T59,UW2vADu20-6,Lung neoplasm malignant
Carcinoma ovarian,XYayfF3UqdE,NLXpToBTqP5,Ovarian cancer
Carcinoma ovarian advanced,J6n1l7Qemi6,NLXpToBTqP5,Ovarian cancer
Carcinoma ovarian with deleterious BRCA mutation,TsuFdF7WSc6,NLXpToBTqP5,Ovarian cancer
Carcinoma ovarian with deleterious BRCA mutation advanced,NCX79NlBbQ-,NLXpToBTqP5,Ovarian cancer
Carcinoma ovarian with KRAS-mutation,PwTYT_tMVR8,shqpvB8HrU_,Carcinoma ovarian
Carcinoma pancreatic,kulD99QkUj5,iDafV8KecR_,Pancreatic carcinoma
Carcinoma pancreatic advanced,aGkd7uWPfDG,iDafV8KecR_,Pancreatic carcinoma
Carcinoma penile,jHuAIsjU1dB,kVLoNYKZ1rH,Penile cancer
Carcinoma prostate,Vn18aqKhFqG,ZxS-2zCjcy5,Prostate cancer
Carcinoma renal,QGPfTs8R6y_,CJ1GpJU0jhF,Renal cell carcinoma
Carcinoma skeletal metastasis,cLBhnG16XA9,R8jzHC8Qf2E,Bone cancer metastatic
Carcinoma squamous cell,ptjPAx8XbF_,F3_FX3hEBGD,Squamous cell carcinoma
Carcinoma testicular,2czuBdwVer_,Ck7gEq-sMW5,Testis cancer
Carcinoma testicular metastatic,3V3xecOUbnE,Ck7gEq-sMW5,Testis cancer
Carcinoma thyroid,nu6gJLdAQ3D,Q_UxOHKcY7_,Thyroid cancer
Carcinoma uterine,XToVrCAyal8,Xf5-BCji60-,Uterine cancer
Carcinoma uterine advanced,R77iJHIxbL4,Xf5-BCji60-,Uterine cancer
Carcinoma vulvar,HM6feIiQjJC,52OSmF1JIJ9,Vulval cancer
Cardiac amyloidosis,_kguZtgkPh_,Op0hG1uQ1W_,Cardiac amyloidosis
Cardiac arrest,81SgcXqcGY4,rphZVbPeDE_,Cardiac arrest
Cardiac asthma,_eofdCz6u0H,FbMj6yqPXR-,Cardiac asthma
Cardiac decompensation,GqfqOu4tTKG,_KhqpPl8QTG,Cardiac failure
Cardiac disorder,1bS7ln_ptkE,B4FxFYOQS5A,Cardiac disorder
Cardiac hypertrophy,FHNl_hXnV4-,RYETsQBeJQ4,Cardiac hypertrophy
Cardiomyopathy,4bVbAr82cN7,GaU2YbZVFHH,Cardiomyopathy
Cardiomyopathy secondary to doxorubicin,-x-1KhwFxJ9,3nUpVoedx_H,Toxicity to various agents
Cardiopulmonary bypass,r_6wJUM3meE,NzyfnD0wUI8,Cardiopulmonary bypass
Cardiovascular disorder,9ydLBhxTpBG,ZRdMSks6Li5,Cardiovascular disorder
Cardiovascular event prophylaxis,GZ4s33BbOGE,zOTUdUbdn_7,Cardiovascular event prophylaxis
Cardiovascular surgery,_hgLbpbZcd5,qN0bhPSzXYD,Cardiac operation
Carditis rheumatic,2QGxfmWWnVA,2eFLG60JC9B,Rheumatic heart disease
Caries dental prevention,adJXWH-hQM7,CI0M54PAPe_,Dental disorder prophylaxis
Carnitine deficiency,xFCDE50_277,cC5oT_IIN97,Carnitine deficiency
Cartilage defects,Q4Z6jcMIluB,VppwEIIeF06,Cartilage graft
Cartilage defects of the femoral condyle of the knee,tCCDzOt6d8D,VppwEIIeF06,Cartilage graft
Cartilage defects of the knee,LuUsA4Y--35,VppwEIIeF06,Cartilage graft
Castleman's disease,K2bH_LWs8OF,xYrhq-mu-xE,Castleman's disease
Castration female,i6PenQLFjzC,bzFJRKEefoD,"Castration, female"
Castration-resistant prostate cancer,OQrlkDBoz77,ZxS-2zCjcy5,Prostate cancer
"Castration-resistant prostate cancer advanced, metastatic",RvGUqf_uBaH,ZxS-2zCjcy5,Prostate cancer
Castration-resistant prostate cancer metastatic,7TqzChvdZP7,ZxS-2zCjcy5,Prostate cancer
Castration-sensitive prostate cancer,n_59PMxDMa8,ZxS-2zCjcy5,Prostate cancer
Castration-sensitive prostate cancer metastatic,i3FsIIT9hAH,ZxS-2zCjcy5,Prostate cancer
Catabolic state,JrM33uNvWdG,NM2QyojXxmG,Catabolic state
Catalepsy,zu-EQavHrz_,i-T0BQFwVcD,Waxy flexibility
Cataplexy,z0ESHVLJZJ9,PX_5W-FzuZ9,Cataplexy
Cataract,Q8HdQMNHHK8,-Fe0Y3lUnO6,Cataract
Cataract extraction,O0lt9RSHlG_,16pTvNQARw_,Cataract operation
Catheter patency maintenance,yqUiz7lqzlC,IQo3ZG8RLCE,Catheter management
CD55-deficient protein-losing enteropathy,3U7ThKO96--,4DyQhh4VrGC,Protein-losing gastroenteropathy
CDKL5 deficiency disorder,v2hSJIi3dg8,WonvIh3EPX8,Cyclin-dependent kinase-like 5 deficiency disorder
Cellulite,PXCgx_YIc4H,NqBcSUs1rg5,Peau d'orange
Cellulitis,HAP1R2pc71-,83cnu1hK1KG,Cellulitis
Cellulitis pelvic,Uuy8Waw-gy_,83cnu1hK1KG,Cellulitis
Central nervous system lymphoma,HFk4gs2h47H,njMO1p8rUYC,Central nervous system lymphoma
Central nervous system neoplasm,rF7Ki2XABX_,ng7RICj4yj6,Central nervous system neoplasm
Central nervous system neoplasm malignant,crjbVVhuwK8,ng7RICj4yj6,Central nervous system neoplasm
Cephalgia histaminic,bFV2c62AOxD,hXKoR7Q97R_,Headache
Cerebral arteriosclerosis,3P6bU_CTVc6,FpZpAzF9oC4,Cerebral arteriosclerosis
Cerebral ischemia,nLCNXKaes1A,jI9y2Vlb0j9,Cerebral ischemia
Cerebral palsy,EGnD6ffMyb7,c4C40R40aGA,Cerebral palsy
Cerebrohepatorenal syndrome,LNV0QAhn6hD,GYiSyd7dfL9,Cerebrohepatorenal syndrome
Cerebrovascular accident prophylaxis,GiDUEboa8S7,kvyn84-1wDH,Cerebrovascular accident prophylaxis
Cerumen inspissated,OObSpg88KRG,nymnyZF97MD,Cerumen impaction
Cervicitis gonococcal,e6mmq4m8Fn4,mwXeL7khnG9,Gonorrhoea
Cervicitis nongonococcal,kE-wdTVXAe5,7cdPsSSX6wB,Cervicitis
Cervicitis unspecified,OL09-DgOrBA,7cdPsSSX6wB,Cervicitis
Cestodiasis,fZ6gB-E6ya6,17Q6dC6qwkF,Cestode infection
Chagas disease,cytpH9F8Aw5,cw445MBT8A4,American trypanosomiasis
Chancroid,vmGMqbSpoV7,JKyq-nU1-K5,Chancroid
CHAPLE syndrome,uUNkh1BuGFC,NJz8R_R2QO7,CHAPLE syndrome
Chlamydial cervicitis,VM0i4W05AIE,RuztllXv5v8,Chlamydial infection
Chlamydiosis,RvqHArDMaXF,RuztllXv5v8,Chlamydial infection
Cholangiocarcinoma,JaxL23RKVC_,BrUhovTpk_G,Cholangiocarcinoma
Cholangiocarcinoma advanced,z7g6kYmax3G,BrUhovTpk_G,Cholangiocarcinoma
Cholangiocarcinoma advanced or metastatic,D8c2VuOz0kD,BrUhovTpk_G,Cholangiocarcinoma
"Cholangiocarcinoma advanced or metastatic, FGFR2 fusion or other rearrangement",kwkDgIiPBd6,BrUhovTpk_G,Cholangiocarcinoma
Cholangiocarcinoma RET Fusion-Positive advanced or metastatic,GpJal-42mEB,BrUhovTpk_G,Cholangiocarcinoma
Cholangitis primary biliary,rymPdCw9WPG,79J1fZy_T88,Cholangitis chronic
Cholecystitis,d8z6aNFMUhF,JROBgPLlyFE,Cholecystitis
Cholecystocholangiography,qoxgGNBlstB,bssaCpkMu7_,Cholangiogram
Cholecystography,BXPb_29ZM8_,6fT8m-ojRGE,Cholecystogram
Cholera,xz651w2Bwy-,gEM4rSxmoWH,Cholera
Cholestasis,4IgPYG5SntC,VjyavC1UTc7,Cholestasis
Cholestatic pruritus,1y88BmZ8LjG,TrC-DpkZZND,Cholestatic pruritus
Cholesterol 7alpha-hydroxylase (CYP7A1) deficiency,1wd2U85-zJ9,V4KXDQwqgoA,Cholesterol 7alpha-hydroxylase (CYP7A1) deficiency
Chorea prevention,PCdshKkbba9,G1Am2VQ3pP5,Convulsion prophylaxis
Chorioadenoma destruens,yaMqzAV2YkC,diHW5WC-jZE,Benign hydatidiform mole
Choriocarcinoma,XcxSc-6tC4D,ZC4-JIKnkQ_,Choriocarcinoma
Chorioretinitis,yf-z41esrT_,Iszds3pCMF8,Chorioretinitis
Choroidal neovascularization,ONd2H16L1UD,R2hrxFpWLq5,Choroidal neovascularization
